user_id,week_start,orders_count,net_revenue,refunds_count,refund_amount,coupon_orders_count,avg_discount_pct,cod_orders_count,rto_count,payment_failures_count,risk_score_avg
U000671,2025-08-18,1,7568.06,0.0,0.0,0,0.0,1,0.0,0,34.0
U000671,2025-09-15,1,14630.73,0.0,0.0,1,3.3,0,0.0,0,28.0
U000671,2025-10-20,1,1332.64,0.0,0.0,1,10.12,0,0.0,0,28.0
U000671,2025-12-01,1,2811.63,0.0,0.0,1,8.17,0,0.0,0,28.0
U000671,2026-01-05,1,11954.18,0.0,0.0,0,0.0,1,0.0,0,34.0
U000672,2025-11-17,1,1828.99,0.0,0.0,0,0.0,0,0.0,0,14.0
U000672,2025-12-08,1,477.11,1.0,371.41,1,10.0,0,0.0,0,14.0
U000672,2026-01-12,1,3328.88,0.0,0.0,1,4.31,0,0.0,0,14.0
U000673,2026-01-26,1,323.91,0.0,0.0,0,0.0,0,0.0,0,13.0
U000674,2025-09-29,1,7204.62,0.0,0.0,0,0.0,0,0.0,0,13.0
U000675,2025-09-29,1,32554.97,0.0,0.0,1,0.25,1,0.0,0,29.0
U000675,2025-10-06,1,4337.78,0.0,0.0,0,0.0,0,0.0,0,15.0
U000675,2025-10-13,1,2483.02,0.0,0.0,0,0.0,0,0.0,0,15.0
U000675,2025-10-20,1,9834.98,0.0,0.0,0,0.0,0,0.0,0,15.0
U000676,2025-09-01,1,529.35,0.0,0.0,0,0.0,1,0.0,0,20.0
U000676,2025-09-08,1,6904.01,0.0,0.0,0,0.0,0,0.0,0,14.0
U000676,2025-11-03,1,12015.7,0.0,0.0,0,0.0,0,0.0,0,14.0
U000678,2025-12-29,1,7630.2,0.0,0.0,0,0.0,0,0.0,0,13.0
U000681,2025-12-15,1,1476.21,0.0,0.0,1,21.32,0,0.0,0,13.0
U000681,2026-01-26,1,6576.92,0.0,0.0,0,0.0,1,0.0,0,19.0
U000683,2025-10-13,1,2227.02,0.0,0.0,1,6.31,0,0.0,0,13.0
U000683,2026-01-19,1,3151.36,0.0,0.0,0,0.0,0,0.0,0,13.0
U000689,2025-09-15,1,2140.64,0.0,0.0,0,0.0,0,0.0,0,13.0
U000691,2025-07-28,1,5497.89,0.0,0.0,0,0.0,0,0.0,0,14.0
U000691,2025-08-04,1,313.45,0.0,0.0,0,0.0,0,0.0,0,14.0
U000691,2025-09-01,1,6889.06,0.0,0.0,0,0.0,0,0.0,0,14.0
U000694,2025-08-25,1,3923.07,0.0,0.0,0,0.0,0,0.0,0,13.0
U000694,2025-11-17,1,2439.83,0.0,0.0,0,0.0,0,0.0,0,13.0
U000696,2025-08-04,1,1858.26,0.0,0.0,1,13.9,1,0.0,0,19.0
U000696,2025-08-25,1,5503.12,0.0,0.0,0,0.0,1,0.0,0,19.0
U000697,2025-08-18,1,1274.6,0.0,0.0,0,0.0,0,0.0,0,13.0
U000697,2025-09-22,1,2356.77,0.0,0.0,0,0.0,0,0.0,0,13.0
U000699,2025-11-24,1,5873.27,0.0,0.0,0,0.0,1,0.0,0,19.0
U000706,2025-09-08,1,5042.91,0.0,0.0,1,2.89,0,0.0,0,27.0
U000706,2025-11-17,1,5896.43,0.0,0.0,1,6.35,0,0.0,0,27.0
U000706,2025-12-15,1,12195.18,0.0,0.0,0,0.0,1,0.0,0,33.0
U000706,2026-01-12,1,5859.85,0.0,0.0,1,2.5,1,0.0,0,33.0
U000708,2025-09-01,1,687.15,0.0,0.0,0,0.0,0,0.0,0,16.0
U000708,2025-09-08,1,4249.99,0.0,0.0,1,2.75,0,0.0,0,16.0
U000708,2025-09-29,1,3766.8,0.0,0.0,0,0.0,0,0.0,0,16.0
U000708,2025-11-24,1,12673.93,0.0,0.0,0,0.0,0,0.0,0,16.0
U000708,2026-01-05,1,1923.95,0.0,0.0,0,0.0,0,0.0,0,16.0
U000709,2025-08-11,1,1698.76,0.0,0.0,0,0.0,0,0.0,0,15.0
U000709,2025-08-18,1,11859.55,0.0,0.0,0,0.0,0,0.0,0,15.0
U000709,2025-11-03,1,3523.76,0.0,0.0,1,2.22,0,0.0,0,15.0
U000709,2025-11-24,1,13495.23,0.0,0.0,0,0.0,0,0.0,0,15.0
U000711,2025-11-24,1,1290.74,0.0,0.0,0,0.0,0,0.0,0,13.0
U000712,2025-11-10,2,13909.7,0.0,0.0,0,0.0,1,0.0,0,17.0
U000712,2025-12-08,1,2998.27,0.0,0.0,0,0.0,0,0.0,0,14.0
U000713,2025-11-10,1,7982.97,0.0,0.0,0,0.0,0,0.0,0,13.0
U000713,2026-01-05,1,9512.74,0.0,0.0,0,0.0,1,0.0,0,19.0
U000714,2025-10-27,1,800.0,0.0,0.0,1,0.0,0,0.0,0,13.0
U000716,2025-10-13,1,6354.65,0.0,0.0,1,2.31,0,0.0,0,13.0
U000716,2025-12-22,1,1337.4,0.0,0.0,1,10.08,0,0.0,0,13.0
U000717,2025-11-10,1,2590.59,1.0,2590.59,0,0.0,0,0.0,0,13.0
U000718,2025-11-03,1,16368.5,0.0,0.0,0,0.0,0,0.0,0,35.0
U000718,2025-11-24,1,350.81,0.0,0.0,0,0.0,1,0.0,0,41.0
U000718,2026-01-05,1,5055.83,0.0,0.0,1,2.32,1,0.0,0,41.0
U000719,2025-09-15,1,7627.05,0.0,0.0,0,0.0,0,0.0,0,13.0
U000719,2025-10-20,1,537.37,0.0,0.0,0,0.0,1,0.0,0,19.0
U000720,2025-11-17,1,267.25,0.0,0.0,0,0.0,0,0.0,0,13.0
U000722,2025-11-17,1,717.21,0.0,0.0,0,0.0,0,0.0,0,13.0
U000723,2025-09-29,1,4998.18,0.0,0.0,1,2.91,1,0.0,0,19.0
U000723,2025-12-29,1,11711.16,0.0,0.0,0,0.0,1,0.0,0,19.0
U000724,2025-09-29,1,1463.86,0.0,0.0,1,34.42,1,0.0,0,19.0
U000725,2025-12-29,1,1451.36,0.0,0.0,1,5.22,0,0.0,0,13.0
U000728,2025-11-17,1,2759.82,0.0,0.0,0,0.0,1,0.0,0,19.0
U000729,2025-11-10,1,42311.47,0.0,0.0,0,0.0,1,0.0,0,27.0
U000732,2026-01-12,1,2914.19,0.0,0.0,0,0.0,0,0.0,0,13.0
U000733,2026-01-26,1,5620.1,0.0,0.0,1,8.17,0,0.0,0,36.0
U000734,2025-08-25,1,408.61,0.0,0.0,0,0.0,0,0.0,0,14.0
U000734,2025-12-15,1,1802.82,0.0,0.0,0,0.0,0,0.0,0,14.0
U000734,2026-01-05,1,1232.76,0.0,0.0,0,0.0,0,0.0,0,14.0
U000736,2025-08-11,1,2860.71,0.0,0.0,0,0.0,0,0.0,0,13.0
U000736,2025-12-22,1,11612.7,0.0,0.0,0,0.0,0,0.0,0,13.0
U000737,2025-11-03,1,3635.84,0.0,0.0,0,0.0,1,0.0,0,41.0
U000737,2025-12-08,1,815.98,0.0,0.0,1,37.99,0,0.0,0,35.0
U000738,2025-09-01,1,8527.6,0.0,0.0,1,1.73,1,0.0,0,32.0
U000738,2025-10-13,1,901.81,1.0,820.4,1,11.74,0,0.0,0,26.0
U000738,2025-12-29,1,3752.22,1.0,3252.16,0,0.0,0,0.0,0,26.0
U000739,2025-12-15,1,2177.58,0.0,0.0,0,0.0,0,0.0,0,13.0
U000742,2025-11-03,1,21088.33,0.0,0.0,1,2.32,0,0.0,0,21.0
U000742,2025-11-10,1,2231.38,1.0,1600.92,1,3.46,0,0.0,0,13.0
U000743,2025-12-22,2,6257.36,0.0,0.0,1,2.45,0,0.0,0,13.0
U000744,2026-01-12,1,5470.42,0.0,0.0,0,0.0,0,0.0,0,13.0
U000746,2025-08-25,1,11874.46,0.0,0.0,0,0.0,0,0.0,0,13.0
U000746,2025-10-06,1,2911.77,1.0,2911.77,0,0.0,0,0.0,0,13.0
U000747,2025-09-15,1,2931.16,0.0,0.0,0,0.0,0,0.0,0,13.0
U000747,2025-10-27,1,2440.87,0.0,0.0,0,0.0,1,0.0,0,19.0
U000748,2025-09-22,1,2497.58,0.0,0.0,0,0.0,0,0.0,0,13.0
U000749,2025-12-01,1,984.0,0.0,0.0,0,0.0,0,0.0,0,13.0
U000751,2025-09-15,1,1428.39,0.0,0.0,0,0.0,1,0.0,0,22.0
U000751,2025-09-22,1,4368.99,0.0,0.0,0,0.0,1,0.0,0,22.0
U000751,2025-09-29,1,2403.95,0.0,0.0,0,0.0,0,0.0,0,16.0
U000751,2025-11-03,1,6633.21,0.0,0.0,0,0.0,1,0.0,0,22.0
U000751,2025-11-10,1,3998.55,0.0,0.0,0,0.0,0,0.0,0,16.0
U000751,2025-12-01,1,1774.22,0.0,0.0,1,7.8,0,0.0,0,16.0
U000752,2025-11-17,1,660.54,0.0,0.0,0,0.0,0,0.0,0,13.0
U000753,2025-09-08,1,1031.94,0.0,0.0,1,7.19,1,0.0,0,46.0
U000753,2025-09-22,1,321.3,0.0,0.0,0,0.0,0,0.0,0,40.0
U000754,2025-11-03,1,7915.4,0.0,0.0,0,0.0,0,0.0,0,13.0
U000754,2025-12-15,1,3385.47,0.0,0.0,0,0.0,0,0.0,0,13.0
U000755,2025-10-27,1,7334.61,1.0,5625.22,0,0.0,0,0.0,0,13.0
U000755,2026-01-05,1,2204.15,0.0,0.0,0,0.0,1,0.0,0,19.0
U000757,2025-12-15,1,8670.12,0.0,0.0,0,0.0,0,0.0,0,13.0
U000760,2025-12-01,1,3602.47,0.0,0.0,0,0.0,1,0.0,0,19.0
U000762,2025-07-28,1,466.76,0.0,0.0,0,0.0,0,0.0,0,13.0
U000763,2025-12-15,1,408.31,0.0,0.0,0,0.0,1,0.0,0,19.0
U000764,2025-11-17,1,5440.65,0.0,0.0,0,0.0,1,0.0,0,19.0
U000764,2026-01-05,1,4577.2,0.0,0.0,0,0.0,0,0.0,0,13.0
U000766,2025-12-01,1,6654.66,0.0,0.0,1,6.99,1,0.0,0,19.0
U000769,2026-01-05,1,10192.91,0.0,0.0,0,0.0,0,0.0,0,13.0
U000771,2025-12-01,1,674.14,0.0,0.0,1,10.61,1,0.0,0,20.0
U000771,2025-12-22,1,1051.03,0.0,0.0,0,0.0,0,0.0,0,14.0
U000771,2026-01-19,1,3994.27,0.0,0.0,0,0.0,0,0.0,0,14.0
U000772,2026-01-12,1,2831.46,0.0,0.0,0,0.0,1,0.0,0,19.0
U000772,2026-01-19,1,2054.62,0.0,0.0,0,0.0,1,0.0,0,19.0
U000774,2025-09-01,1,3677.03,0.0,0.0,0,0.0,0,0.0,0,13.0
U000774,2025-10-13,1,7098.37,1.0,5568.46,0,0.0,0,0.0,0,13.0
U000775,2025-08-25,1,1740.1,0.0,0.0,0,0.0,1,0.0,0,19.0
U000776,2026-01-12,1,3800.49,0.0,0.0,1,3.8,0,0.0,0,13.0
U000777,2026-01-26,1,5489.93,0.0,0.0,1,8.35,0,0.0,0,13.0
U000778,2025-10-20,1,1460.92,0.0,0.0,1,5.19,1,0.0,0,20.0
U000778,2025-11-10,1,3691.6,0.0,0.0,0,0.0,0,0.0,0,14.0
U000778,2025-12-29,1,1153.33,0.0,0.0,0,0.0,0,0.0,0,14.0
U000781,2025-08-04,1,14800.25,0.0,0.0,0,0.0,0,0.0,0,17.0
U000781,2025-08-18,1,644.84,0.0,0.0,0,0.0,1,0.0,0,23.0
U000781,2025-09-01,1,10864.61,0.0,0.0,0,0.0,0,0.0,0,17.0
U000781,2025-11-10,1,2301.79,0.0,0.0,0,0.0,1,0.0,0,23.0
U000781,2025-12-15,1,5272.86,0.0,0.0,0,0.0,1,0.0,0,23.0
U000781,2026-01-05,1,9872.33,0.0,0.0,0,0.0,1,0.0,0,23.0
U000781,2026-01-19,1,582.24,0.0,0.0,0,0.0,0,0.0,0,17.0
U000784,2025-12-22,1,1850.73,0.0,0.0,0,0.0,1,0.0,0,19.0
U000787,2025-12-22,1,7973.65,0.0,0.0,0,0.0,1,0.0,0,19.0
U000789,2026-01-19,1,6774.23,0.0,0.0,1,1.74,0,0.0,0,13.0
U000791,2025-08-04,1,9807.15,0.0,0.0,1,0.81,0,0.0,0,14.0
U000791,2025-08-18,1,3798.91,0.0,0.0,0,0.0,0,0.0,0,14.0
U000791,2025-11-17,1,2804.85,0.0,0.0,1,2.77,0,0.0,0,14.0
U000792,2025-11-24,1,3776.2,0.0,0.0,0,0.0,1,0.0,0,19.0
U000794,2025-08-11,1,4722.25,0.0,0.0,0,0.0,0,0.0,0,16.0
U000794,2025-08-18,1,2269.43,0.0,0.0,0,0.0,0,0.0,0,16.0
U000794,2025-09-22,1,1181.64,0.0,0.0,1,29.73,0,0.0,0,16.0
U000794,2025-09-29,1,11959.88,0.0,0.0,0,0.0,0,0.0,0,16.0
U000794,2025-10-20,1,2679.35,0.0,0.0,1,15.73,1,0.0,0,22.0
U000794,2025-12-29,1,18011.13,0.0,0.0,0,0.0,1,0.0,0,22.0
U000799,2025-11-03,1,2102.53,0.0,0.0,0,0.0,0,0.0,0,13.0
U000800,2026-01-26,1,6151.12,0.0,0.0,0,0.0,1,0.0,0,19.0
U000801,2025-12-08,2,2536.91,0.0,0.0,0,0.0,1,0.0,0,16.0
U000804,2025-10-20,1,4206.43,0.0,0.0,1,1.87,0,0.0,0,13.0
U000804,2025-11-17,1,6192.62,0.0,0.0,0,0.0,0,0.0,0,13.0
U000806,2025-09-15,1,3797.2,0.0,0.0,0,0.0,1,0.0,0,19.0
U000807,2025-11-10,1,8249.9,0.0,0.0,0,0.0,0,0.0,0,13.0
U000808,2025-09-08,1,3225.29,0.0,0.0,1,8.51,0,0.0,0,26.0
U000808,2025-10-06,1,6815.64,0.0,0.0,1,6.83,0,0.0,0,26.0
U000808,2025-12-08,1,6301.18,0.0,0.0,1,2.33,0,0.0,0,26.0
U000809,2025-12-08,2,1552.2,0.0,0.0,0,0.0,1,0.0,0,16.0
U000813,2025-10-27,1,1240.46,0.0,0.0,0,0.0,0,0.0,0,13.0
U000815,2025-10-27,1,11094.41,0.0,0.0,0,0.0,1,0.0,0,20.0
U000815,2025-12-22,1,6258.64,0.0,0.0,1,2.34,0,0.0,0,14.0
U000815,2026-01-19,1,1772.93,0.0,0.0,0,0.0,1,0.0,0,20.0
U000817,2025-09-01,1,16017.53,0.0,0.0,0,0.0,1,0.0,0,20.0
U000817,2025-12-15,1,2002.16,1.0,2002.16,1,3.84,0,0.0,0,14.0
U000817,2025-12-22,1,1641.63,0.0,0.0,0,0.0,1,0.0,0,20.0
U000818,2025-12-29,1,3606.6,0.0,0.0,0,0.0,0,0.0,0,13.0
U000819,2025-08-11,1,3634.16,0.0,0.0,0,0.0,0,0.0,0,14.0
U000819,2025-09-01,1,6146.87,0.0,0.0,0,0.0,0,0.0,0,14.0
U000819,2025-10-13,1,5366.84,0.0,0.0,0,0.0,1,0.0,0,20.0
U000820,2025-12-01,1,6028.15,0.0,0.0,0,0.0,0,0.0,0,13.0
U000822,2025-11-17,1,2200.56,0.0,0.0,0,0.0,0,0.0,0,13.0
U000823,2025-12-29,1,6812.86,0.0,0.0,0,0.0,0,0.0,0,13.0
U000824,2025-09-08,1,1792.92,0.0,0.0,0,0.0,0,0.0,0,13.0
U000824,2025-11-17,1,3138.33,0.0,0.0,0,0.0,0,0.0,0,13.0
U000826,2025-11-24,1,7072.12,0.0,0.0,0,0.0,1,0.0,0,19.0
U000827,2025-09-15,1,2517.65,0.0,0.0,0,0.0,1,0.0,0,19.0
U000827,2025-11-17,1,1541.16,0.0,0.0,0,0.0,1,0.0,0,19.0
U000829,2025-11-17,1,4970.74,0.0,0.0,0,0.0,1,0.0,0,19.0
U000829,2025-12-15,1,3305.34,0.0,0.0,1,13.14,0,0.0,0,13.0
U000830,2025-08-04,1,731.94,0.0,0.0,0,0.0,1,0.0,0,22.0
U000830,2025-09-01,1,9503.34,0.0,0.0,1,1.25,1,0.0,0,22.0
U000830,2025-09-22,1,389.89,0.0,0.0,0,0.0,0,0.0,0,16.0
U000830,2025-11-03,1,4493.38,0.0,0.0,1,1.75,0,0.0,0,16.0
U000830,2025-11-17,1,2015.63,0.0,0.0,0,0.0,0,0.0,0,16.0
U000831,2025-08-11,1,1961.04,0.0,0.0,0,0.0,1,0.0,0,20.0
U000831,2025-09-01,1,4976.71,0.0,0.0,0,0.0,1,0.0,0,20.0
U000831,2025-10-06,1,678.47,0.0,0.0,0,0.0,1,0.0,0,20.0
U000832,2025-11-10,1,12751.6,0.0,0.0,1,1.16,1,0.0,0,19.0
U000833,2025-09-08,1,6166.26,0.0,0.0,0,0.0,0,0.0,0,14.0
U000833,2025-09-29,1,6679.78,0.0,0.0,0,0.0,0,0.0,0,14.0
U000833,2026-01-26,1,3480.72,0.0,0.0,0,0.0,1,0.0,0,20.0
U000836,2025-12-22,1,1232.24,0.0,0.0,0,0.0,0,0.0,0,13.0
U000839,2025-12-01,1,5709.43,0.0,0.0,1,2.56,0,0.0,0,14.0
U000839,2026-01-05,1,14650.24,0.0,0.0,0,0.0,0,0.0,0,14.0
U000839,2026-01-12,1,8100.28,0.0,0.0,0,0.0,0,0.0,0,14.0
U000840,2025-11-03,1,4665.74,0.0,0.0,0,0.0,0,0.0,0,26.0
U000840,2025-12-08,1,2649.37,1.0,2311.21,1,15.88,0,0.0,0,26.0
U000840,2026-01-26,1,3803.35,1.0,3021.23,0,0.0,0,0.0,0,26.0
U000841,2025-10-20,1,2272.99,0.0,0.0,1,9.91,1,0.0,0,54.0
U000841,2025-12-22,1,5824.83,0.0,0.0,1,1.35,1,0.0,0,54.0
U000841,2026-01-19,1,1058.22,0.0,0.0,1,12.41,1,0.0,0,54.0
U000841,2026-01-26,1,207.39,0.0,0.0,0,0.0,1,0.0,0,54.0
U000842,2025-08-11,1,33263.46,0.0,0.0,0,0.0,0,0.0,0,15.0
U000842,2025-10-27,1,3415.13,0.0,0.0,0,0.0,1,0.0,0,21.0
U000842,2025-12-01,1,2557.12,0.0,0.0,0,0.0,0,0.0,0,15.0
U000842,2026-01-26,1,7719.51,0.0,0.0,0,0.0,1,0.0,0,21.0
U000843,2025-08-18,1,1798.37,0.0,0.0,0,0.0,1,0.0,0,22.0
U000843,2025-08-25,1,3059.38,0.0,0.0,0,0.0,0,0.0,0,16.0
U000843,2025-09-29,1,11070.98,0.0,0.0,0,0.0,1,0.0,0,22.0
U000843,2025-11-03,1,12429.42,0.0,0.0,1,1.19,0,0.0,0,16.0
U000843,2025-12-29,1,4953.0,0.0,0.0,0,0.0,0,0.0,0,16.0
U000844,2026-01-26,2,4701.46,0.0,0.0,0,0.0,1,0.0,0,16.0
U000845,2025-08-18,1,1822.28,0.0,0.0,0,0.0,1,0.0,0,22.0
U000845,2025-09-29,1,2749.36,0.0,0.0,1,15.39,0,0.0,0,16.0
U000845,2025-10-13,1,533.67,0.0,0.0,0,0.0,1,0.0,0,22.0
U000845,2025-10-20,1,10700.26,0.0,0.0,0,0.0,0,0.0,0,16.0
U000845,2026-01-19,1,1335.21,0.0,0.0,1,18.35,0,0.0,0,16.0
U000847,2025-09-01,1,3375.81,0.0,0.0,0,0.0,1,0.0,0,19.0
U000848,2025-12-22,1,6652.87,1.0,6148.36,1,1.19,0,0.0,0,13.0
U000849,2025-09-01,1,5891.66,0.0,0.0,0,0.0,0,0.0,0,13.0
U000852,2025-11-03,1,3168.38,0.0,0.0,0,0.0,0,0.0,0,13.0
U000852,2026-01-12,1,9087.18,0.0,0.0,1,1.62,1,0.0,0,19.0
U000853,2025-08-18,1,4120.29,0.0,0.0,0,0.0,0,0.0,0,13.0
U000853,2025-10-27,1,6522.39,0.0,0.0,0,0.0,0,0.0,0,13.0
U000854,2026-01-12,2,11695.880000000001,1.0,764.79,1,7.09,0,0.0,0,13.0
U000856,2025-12-08,1,4745.34,0.0,0.0,0,0.0,1,0.0,0,19.0
U000856,2025-12-29,1,2441.13,0.0,0.0,0,0.0,0,0.0,0,13.0
U000858,2025-12-01,1,5746.83,0.0,0.0,0,0.0,1,0.0,0,19.0
U000860,2025-08-04,1,8380.97,0.0,0.0,0,0.0,0,0.0,0,13.0
U000860,2026-01-05,1,1064.07,0.0,0.0,0,0.0,0,0.0,0,13.0
U000862,2025-08-18,1,3915.93,0.0,0.0,0,0.0,0,0.0,0,13.0
U000862,2025-12-29,1,7939.97,0.0,0.0,0,0.0,1,0.0,0,19.0
U000863,2025-11-24,1,2215.98,0.0,0.0,0,0.0,0,0.0,0,13.0
U000863,2026-01-19,1,5120.35,1.0,4212.93,0,0.0,0,0.0,0,13.0
U000864,2025-09-01,1,5569.94,0.0,0.0,0,0.0,0,0.0,0,14.0
U000864,2025-09-08,1,1111.22,0.0,0.0,0,0.0,0,0.0,0,14.0
U000864,2025-11-03,1,1707.12,1.0,1371.18,0,0.0,0,0.0,0,14.0
U000868,2026-01-12,1,5537.05,0.0,0.0,0,0.0,1,0.0,0,19.0
U000870,2025-09-22,1,4855.96,0.0,0.0,0,0.0,0,0.0,0,13.0
U000872,2025-09-15,1,2476.08,1.0,2411.27,0,0.0,0,0.0,0,27.0
U000872,2025-12-22,2,15167.18,1.0,1293.48,1,1.79,1,0.0,0,30.0
U000872,2025-12-29,1,2150.78,0.0,0.0,1,3.59,1,0.0,0,33.0
U000873,2025-10-06,1,2189.04,0.0,0.0,0,0.0,0,0.0,0,15.0
U000873,2025-10-20,1,1609.33,0.0,0.0,0,0.0,0,0.0,0,15.0
U000873,2025-10-27,1,9287.59,0.0,0.0,0,0.0,0,0.0,0,15.0
U000873,2025-11-03,1,2741.22,1.0,2741.22,0,0.0,0,0.0,0,15.0
U000874,2025-08-04,1,2023.29,0.0,0.0,0,0.0,0,0.0,0,16.0
U000874,2025-08-11,1,1890.15,0.0,0.0,0,0.0,0,0.0,0,16.0
U000874,2025-09-01,1,8736.86,0.0,0.0,0,0.0,1,0.0,0,22.0
U000874,2025-11-03,1,33331.71,0.0,0.0,0,0.0,1,0.0,0,22.0
U000874,2025-12-22,1,310.17,0.0,0.0,0,0.0,0,0.0,0,16.0
U000875,2025-09-15,1,9506.75,0.0,0.0,0,0.0,1,0.0,0,19.0
U000877,2025-08-11,1,582.24,1.0,424.2,0,0.0,0,0.0,0,13.0
U000878,2025-08-25,1,5508.28,0.0,0.0,0,0.0,0,0.0,0,14.0
U000878,2025-09-01,1,3130.18,0.0,0.0,0,0.0,1,0.0,0,20.0
U000878,2025-09-15,1,323.04,0.0,0.0,0,0.0,1,0.0,0,20.0
U000879,2025-12-15,1,10559.33,0.0,0.0,0,0.0,1,0.0,0,19.0
U000881,2025-12-15,1,24590.08,0.0,0.0,0,0.0,0,0.0,0,21.0
U000884,2025-09-22,1,144.48,0.0,0.0,0,0.0,0,0.0,0,13.0
U000886,2025-08-11,1,14403.34,0.0,0.0,0,0.0,0,0.0,0,13.0
U000886,2025-12-08,1,3009.95,0.0,0.0,1,4.75,0,0.0,0,13.0
U000887,2025-10-13,1,7608.59,0.0,0.0,0,0.0,0,0.0,0,13.0
U000890,2026-01-26,1,6240.63,0.0,0.0,0,0.0,1,0.0,0,19.0
U000893,2025-09-15,1,7650.45,0.0,0.0,0,0.0,0,0.0,0,16.0
U000893,2025-10-13,1,3632.93,1.0,3130.72,0,0.0,0,0.0,0,16.0
U000893,2026-01-12,1,6894.23,0.0,0.0,0,0.0,0,0.0,0,16.0
U000893,2026-01-19,2,24435.89,0.0,0.0,0,0.0,1,0.0,0,19.0
U000894,2025-12-15,1,2442.87,0.0,0.0,0,0.0,1,0.0,0,19.0
U000897,2025-09-22,1,12622.37,0.0,0.0,0,0.0,1,0.0,0,20.0
U000897,2025-10-20,1,4253.77,0.0,0.0,0,0.0,0,0.0,0,14.0
U000897,2025-11-17,1,9351.44,0.0,0.0,0,0.0,0,0.0,0,14.0
U000901,2025-08-04,1,11811.93,0.0,0.0,0,0.0,0,0.0,0,15.0
U000901,2025-08-18,1,2113.26,0.0,0.0,0,0.0,0,0.0,0,15.0
U000901,2025-12-08,1,1964.67,0.0,0.0,0,0.0,0,0.0,0,15.0
U000901,2025-12-15,1,27362.92,0.0,0.0,1,0.44,0,0.0,0,15.0
U000902,2025-11-10,1,1281.9,0.0,0.0,0,0.0,1,0.0,0,19.0
U000903,2026-01-05,1,5036.98,0.0,0.0,0,0.0,1,0.0,0,19.0
U000904,2026-01-12,1,54400.27,0.0,0.0,0,0.0,0,0.0,0,21.0
U000906,2025-10-06,1,1225.91,0.0,0.0,0,0.0,1,0.0,0,21.0
U000906,2025-11-10,1,6423.34,0.0,0.0,0,0.0,1,0.0,0,21.0
U000906,2025-11-17,1,1259.74,1.0,1089.56,1,28.41,0,0.0,0,15.0
U000906,2025-11-24,1,2665.7,0.0,0.0,0,0.0,0,0.0,0,15.0
U000907,2025-11-03,1,2134.74,0.0,0.0,0,0.0,0,0.0,0,13.0
U000909,2025-08-25,1,14221.64,0.0,0.0,1,1.73,0,0.0,0,14.0
U000909,2025-10-20,1,6242.24,0.0,0.0,0,0.0,1,0.0,0,20.0
U000909,2025-11-24,1,1859.99,0.0,0.0,0,0.0,0,0.0,0,14.0
U000910,2025-09-22,1,3069.16,0.0,0.0,1,3.76,1,0.0,0,19.0
U000910,2025-11-10,1,1216.43,0.0,0.0,0,0.0,0,0.0,0,13.0
U000912,2025-11-03,1,2742.44,0.0,0.0,0,0.0,1,0.0,0,20.0
U000912,2025-11-17,1,3210.12,0.0,0.0,0,8.55,0,0.0,0,14.0
U000912,2025-12-01,1,1902.27,0.0,0.0,0,0.0,0,0.0,0,14.0
U000913,2025-11-17,1,11359.32,0.0,0.0,0,0.0,0,0.0,0,13.0
U000914,2025-11-03,1,2403.67,1.0,2403.67,0,0.0,0,0.0,0,13.0
U000914,2025-12-22,1,4504.23,0.0,0.0,0,0.0,1,0.0,0,19.0
U000916,2026-01-19,1,29307.46,0.0,0.0,0,0.0,0,0.0,0,13.0
U000918,2025-08-04,1,6394.78,0.0,0.0,1,1.24,0,0.0,0,13.0
U000919,2025-10-13,1,1832.07,0.0,0.0,0,0.0,0,0.0,0,13.0
U000920,2025-11-03,1,4237.64,0.0,0.0,1,6.61,1,0.0,0,19.0
U000920,2025-11-24,1,3148.71,0.0,0.0,0,0.0,0,0.0,0,13.0
U000921,2025-10-13,3,68748.59,2.0,27629.74,0,0.0,0,0.0,0,27.0
U000921,2026-01-12,1,195.74,0.0,0.0,0,0.0,0,0.0,0,27.0
U000922,2025-12-08,1,686.06,0.0,0.0,0,0.0,0,0.0,0,13.0
U000924,2026-01-12,1,28683.06,0.0,0.0,0,0.0,0,0.0,0,13.0
U000925,2025-09-01,1,484.35,0.0,0.0,0,0.0,0,0.0,0,15.0
U000925,2025-09-15,2,7691.34,1.0,936.42,1,0.0,1,0.0,0,18.0
U000925,2025-11-03,1,6176.55,0.0,0.0,0,0.0,0,0.0,0,15.0
U000926,2025-08-11,1,11077.48,0.0,0.0,0,0.0,0,0.0,0,14.0
U000926,2025-09-01,1,9123.73,1.0,8216.61,1,7.39,0,0.0,0,14.0
U000926,2025-09-22,1,7128.62,0.0,0.0,0,0.0,0,0.0,0,14.0
U000927,2025-08-11,1,2011.2,0.0,0.0,1,19.91,1,0.0,0,19.0
U000927,2025-12-22,1,5228.72,0.0,0.0,0,0.0,0,0.0,0,13.0
U000928,2025-12-08,1,4559.36,0.0,0.0,0,0.0,0,0.0,0,13.0
U000929,2025-08-04,1,5983.81,0.0,0.0,0,0.0,0,0.0,0,15.0
U000929,2025-08-25,1,3147.93,1.0,2779.22,0,0.0,0,0.0,0,15.0
U000929,2025-10-13,1,192.26,0.0,0.0,1,0.0,0,0.0,0,15.0
U000929,2025-12-22,1,18958.24,0.0,0.0,1,0.79,0,0.0,0,15.0
U000931,2025-10-13,1,7063.51,0.0,0.0,1,6.61,0,0.0,0,13.0
U000932,2025-08-18,1,16506.44,0.0,0.0,0,0.0,1,0.0,0,19.0
